rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:3VqeTFIvhxu3DIe4eZVzGq","BTS","Butter","BIGHIT MUSIC",1,1,7,"54521"
2,"spotify:track:2zrhoHlFKxFTRF5aMyxMoQ","aespa","Next Level","SM Entertainment",1,2,11,"20411"
3,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",1,3,116,"14425"
4,"spotify:track:1e0Wxoraz9IzFhREDqgJAe","BTS","Butter (Instrumental)","BIGHIT MUSIC",4,6,7,"11222"
5,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,4,70,"11198"
6,"spotify:track:54HsCR7lJJdwxmEnTY1JfF","OH MY GIRL","Dun Dun Dance","WM ENTERTAINMENT INC.",2,5,18,"10649"
7,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",7,7,14,"8800"
8,"spotify:track:249gnXrbfmV8NG6jTEMSwD","BTS","Life Goes On","BIGHIT MUSIC",2,10,116,"8748"
9,"spotify:track:748mdHapucXQri7IAO8yFK","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",2,8,49,"8700"
10,"spotify:track:5BXr7hYZQOeRttkeWYTq5S","STAYC","ASAP","High Up Entertainment",4,9,50,"8446"
11,"spotify:track:5xrtzzzikpG3BLbo4q1Yul","IU","LILAC","EDAM Entertainment",1,11,64,"6973"
12,"spotify:track:1jRYyE9MEg7nxUgWEtsqFp","HEIZE","HAPPEN","Genie Music Corporation, Stone Music Entertainment",11,12,8,"6931"
13,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",1,14,84,"6269"
14,"spotify:track:5KawlOMHjWeUjQtnuRs22c","BTS, Halsey","작은 것들을 위한 시 (Boy With Luv) (feat. Halsey)","BIGHIT MUSIC",5,17,116,"6150"
15,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",5,13,116,"6101"
16,"spotify:track:2QdH0rKlV3d9Y6lWzcnlBH","ITZY","In the morning","JYP Entertainment",2,15,28,"5886"
17,"spotify:track:6B8MM3PVQtUbZLay7tP7er","NCT DREAM","Hot Sauce","SM Entertainment",2,16,18,"5626"
18,"spotify:track:2VJOpzv5sBpstCX9venJr5","Brave Girls","Rollin'","브레이브 엔터테인먼트",2,18,72,"5443"
19,"spotify:track:5nCwjUUsmBuNZKn9Xu10Os","IU","Celebrity","EDAM Entertainment",3,23,94,"5392"
20,"spotify:track:34eF4BoV8FPk0uhAAoqU7h","Lil Nas X","SUN GOES DOWN","Columbia",19,19,7,"5285"
