rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",1,1,21,"1610538"
2,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God)","Fish People",1,2,34,"1395080"
3,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",1,3,14,"1291331"
4,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,4,92,"1288206"
5,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",3,5,56,"1070591"
6,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",4,6,56,"944364"
7,"spotify:track:0hquQWY3xvYqN4qtiquniF","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Kemosabe Records/RCA Records",7,7,56,"873798"
8,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",2,8,28,"837617"
9,"spotify:track:0wHFktze2PHC5jDt3B17DC","Jack Harlow","First Class","Generation Now/Atlantic",1,10,84,"808254"
10,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",2,9,63,"797115"
11,"spotify:track:1PckUlxKqWQs3RlWXVBLw3","Lizzo","About Damn Time","Nice Life/Atlantic",3,11,77,"760795"
12,"spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ","Beyoncé","BREAK MY SOUL","Parkwood Entertainment/Columbia",2,13,10,"749468"
13,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",2,12,42,"737720"
14,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",1,14,584,"730639"
15,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",10,15,56,"651417"
16,"spotify:track:5Eax0qFko2dh7Rl2lYs3bx","Bad Bunny","Efecto","Rimas Entertainment LLC",16,16,56,"641321"
17,"spotify:track:48UKTR66uUOT9LaUvooTNx","Luke Combs","The Kind of Love We Make","River House Artists/Columbia Nashville",9,17,14,"637140"
18,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,18,56,"610524"
19,"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",8,19,7,"582874"
20,"spotify:track:4tYFy8ALRjIZvnvSLw5lxN","Bad Bunny, Rauw Alejandro","Party","Rimas Entertainment LLC",7,22,56,"543319"
21,"spotify:track:4rmVZajAF7PkrCagGPHbqa","Drake","Sticky","OVO",4,20,14,"541719"
22,"spotify:track:0oiv4E896TUTTeQU0cmIui","Drake","Massive","OVO",8,21,14,"517402"
23,"spotify:track:3S68RFe1lsdCdTMPIMJM3X","Pharrell Williams, 21 Savage, Tyler, The Creator","Cash In Cash Out","Columbia",5,24,21,"516998"
24,"spotify:track:1qMMYpVatbRITKCfq1gasi","Future","PUFFIN ON ZOOTIEZ","Epic/Freebandz",4,23,63,"516452"
25,"spotify:track:1dm6z1fWB0cErMszU25dy2","Bad Bunny","Después de la Playa","Rimas Entertainment LLC",3,25,56,"512810"
26,"spotify:track:4h4QlmocP3IuwYEj2j14p8","Nicky Youre, dazy","Sunroof","Columbia",26,28,78,"503882"
27,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",27,29,26,"492045"
28,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",7,27,1660,"490553"
29,"spotify:track:32vE1nuG8T9c8bhmZdRY6d","Post Malone, Roddy Ricch","Cooped Up (with Roddy Ricch)","Mercury Records/Republic Records",4,26,50,"486031"
30,"spotify:track:5uU1uuyaUIBOiiUSQG7Wl3","Morgan Wallen","You Proof","Big Loud / Mercury Records / Republic Records",9,32,49,"481540"
31,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,31,357,"476104"
32,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",18,30,676,"474887"
33,"spotify:track:7dSZ6zGTQx66c2GF91xCrb","KAROL G","PROVENZA","Universal Music Latino",11,33,70,"465378"
34,"spotify:track:1JIgFmCP5OCTEGV866WP3b","Yeat","Rich Minion","Back Lot Music",34,60,2,"452960"
35,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",1,35,507,"452705"
36,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",7,34,371,"447780"
37,"spotify:track:6EbVuwU7EnKeF2hdpViXCH","Sleepy Hallow, 347aidan","Die Young (feat. 347aidan)","Winners Circle/RCA Records",28,36,37,"443023"
38,"spotify:track:3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange","Warner Records",14,37,70,"438370"
39,"spotify:track:41oY4WCTj5kccfesTVFnvN","Bad Bunny, JHAYCO","Tarot","Rimas Entertainment LLC",10,38,56,"436058"
40,"spotify:track:5LYMamLv12UPbemOaTPyeV","Harry Styles","Music For a Sushi Restaurant","Columbia",3,39,42,"431380"
41,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",9,40,286,"428739"
42,"spotify:track:0rKtyWc8bvkriBthvHKY8d","Joji","SLOW DANCING IN THE DARK","88rising Music",26,41,1340,"415959"
43,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,42,413,"414761"
44,"spotify:track:2BcMwX1MPV6ZHP4tUT9uq6","Drake, 21 Savage, Project Pat","Knife Talk (with 21 Savage ft. Project Pat)","OVO",2,43,301,"412180"
45,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",44,44,465,"405993"
46,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,46,343,"399159"
47,"spotify:track:0T5iIrXA4p5GsubkhuBIKV","Stephen Sanchez","Until I Found You","Republic Records",41,45,51,"393646"
48,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud",39,48,1154,"388720"
49,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino Recording Co",13,49,512,"384930"
50,"spotify:track:3GbQcjKWT7eVpUfzqwUjxv","Lil Nas X, YoungBoy Never Broke Again","Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again)","Columbia",19,50,7,"383003"
51,"spotify:track:0fX4oNGBWO3dSGUZcVdVV2","Kendrick Lamar","N95","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",1,47,49,"381238"
52,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",11,51,332,"375048"
53,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",9,54,313,"367243"
54,"spotify:track:51Zw1cKDgkad0CXv23HCMU","Harry Styles","Daylight","Columbia",5,52,42,"365798"
55,"spotify:track:5CzixCxDkRXX9mScCmah8O","Bad Bunny","Un Ratito","Rimas Entertainment LLC",9,55,56,"362098"
56,"spotify:track:4686eQ81DEswHa90bcdlC9","Bailey Zimmerman","Rock and A Hard Place","Warner Music Nashville/Elektra",23,61,21,"357588"
57,"spotify:track:6uvh0In7u1Xn4HgxOfAn8O","Harry Styles","Matilda","Columbia",3,53,42,"356988"
58,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",3,57,385,"355233"
59,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",1,56,448,"354682"
60,"spotify:track:1797zYiX4cKosMH836X9Gt","Bad Bunny, Tony Dize","La Corriente","Rimas Entertainment LLC",14,63,56,"354193"
61,"spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK","Steve Lacy","Bad Habit","L-M Records/RCA Records",61,80,2,"352757"
62,"spotify:track:4pi1G1x8tl9VfdD9bL3maT","Latto","Big Energy","Streamcut/RCA Records",38,59,185,"351004"
63,"spotify:track:0QNNd0qMCDbraS1nQPg3aA","Quavo, Takeoff","HOTEL LOBBY (Unc & Phew)","Quality Control Music/Motown Records",57,58,42,"348818"
64,"spotify:track:200x8ONbPfFzByUr3fVz46","Cole Swindell","She Had Me At Heads Carolina","Warner Music Nashville",64,66,16,"346269"
65,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",15,62,119,"342978"
66,"spotify:track:2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar, Jay Rock","Money Trees","Aftermath",38,64,542,"342006"
